8, 6, 12, pa1-unknown-h-optpivot.txt
   14.96,     7.97, -1499.90
   13.46,     7.17, -1349.91
   16.10,   157.96, -1499.10
   14.60,   157.16, -1349.11
  164.94,     6.82, -1498.41
  163.45,     6.02, -1348.42
  166.08,   156.81, -1497.61
  164.59,   156.02, -1347.62
  399.99,   457.75, -1312.90
  393.57,   495.44, -1345.12
  387.14,   533.13, -1377.34
  406.30,   426.14, -1351.13
  399.88,   463.84, -1383.35
  393.45,   501.53, -1415.57
   -2.23,   -11.26, -1499.96
   -2.01,   -10.13, -1349.96
   -2.15,   138.74, -1501.08
   -1.93,   139.87, -1351.09
  147.77,   -11.33, -1500.18
  147.99,   -10.21, -1350.18
  147.85,   138.66, -1501.30
  148.07,   139.79, -1351.31
  410.77,   382.46, -1361.49
  433.72,   397.13, -1403.42
  456.67,   411.80, -1445.35
  418.73,   427.53, -1341.37
  441.67,   442.20, -1383.30
  464.62,   456.87, -1425.23
   12.59,     4.44, -1499.94
   11.33,     4.00, -1349.95
   12.06,   154.44, -1499.50
   10.80,   154.00, -1349.51
  162.58,     4.97, -1498.68
  161.32,     4.53, -1348.69
  162.05,   154.97, -1498.24
  160.79,   154.53, -1348.25
  350.94,   418.79, -1316.73
  305.89,   439.12, -1309.16
  260.84,   459.45, -1301.59
  365.08,   433.07, -1270.95
  320.03,   453.40, -1263.38
  274.98,   473.73, -1255.80
    1.14,    -3.20, -1500.00
    1.03,    -2.88, -1350.00
    0.93,   146.80, -1500.32
    0.82,   147.12, -1350.32
  151.14,    -2.99, -1499.88
  151.03,    -2.67, -1349.88
  150.93,   147.01, -1500.20
  150.82,   147.33, -1350.20
  399.07,   418.67, -1254.77
  424.51,   428.52, -1212.87
  449.95,   438.36, -1170.96
  439.74,   397.24, -1274.43
  465.18,   407.09, -1232.53
  490.62,   416.94, -1190.62
   -4.41,    -1.85, -1499.99
   -3.97,    -1.67, -1349.99
   -5.90,   148.14, -1500.17
   -5.46,   148.33, -1350.17
  145.58,    -0.37, -1500.44
  146.02,    -0.18, -1350.44
  144.09,   149.63, -1500.62
  144.53,   149.81, -1350.62
  380.63,   456.56, -1321.31
  385.75,   505.56, -1312.75
  390.88,   554.55, -1304.20
  401.01,   446.65, -1276.74
  406.13,   495.64, -1268.19
  411.26,   544.64, -1259.63
   -7.69,    13.26, -1499.92
   -6.92,    11.94, -1349.93
   -6.36,   163.25, -1498.60
   -5.59,   161.92, -1348.61
  142.30,    11.95, -1500.70
  143.07,    10.62, -1350.71
  143.63,   161.93, -1499.38
  144.40,   160.61, -1349.39
  377.30,   462.31, -1297.44
  388.52,   510.84, -1293.03
  399.74,   559.36, -1288.62
  425.86,   451.55, -1302.55
  437.08,   500.07, -1298.14
  448.30,   548.59, -1293.74
   10.20,    13.00, -1499.91
    9.18,    11.70, -1349.92
    9.87,   163.00, -1498.61
    8.85,   161.70, -1348.62
  160.20,    13.32, -1498.89
  159.18,    12.02, -1348.90
  159.87,   163.32, -1497.59
  158.85,   162.02, -1347.60
  360.81,   386.41, -1271.67
  322.50,   384.87, -1239.58
  284.18,   383.34, -1207.49
  365.62,   435.51, -1263.58
  327.31,   433.98, -1231.49
  289.00,   432.45, -1199.40
   13.93,    -3.97, -1499.93
   12.54,    -3.58, -1349.94
   12.84,   146.02, -1500.34
   11.44,   146.42, -1350.34
  163.92,    -2.87, -1498.54
  162.53,    -2.47, -1348.55
  162.83,   147.12, -1498.95
  161.43,   147.52, -1348.95
  451.09,   426.63, -1311.24
  494.86,   434.10, -1334.22
  538.63,   441.57, -1357.21
  441.87,   387.83, -1341.39
  485.64,   395.29, -1364.38
  529.41,   402.76, -1387.36
    4.22,    -0.38, -1499.99
    3.80,    -0.34, -1349.99
    4.13,   149.62, -1500.03
    3.71,   149.66, -1350.03
  154.22,    -0.29, -1499.57
  153.80,    -0.25, -1349.57
  154.13,   149.71, -1499.61
  153.71,   149.75, -1349.61
  375.95,   452.00, -1307.35
  363.18,   494.01, -1331.26
  350.41,   536.03, -1355.18
  392.43,   432.53, -1350.35
  379.66,   474.54, -1374.27
  366.88,   516.55, -1398.18
   -5.21,    12.25, -1499.94
   -4.69,    11.02, -1349.95
   -5.14,   162.24, -1498.72
   -4.62,   161.02, -1348.72
  144.79,    12.19, -1500.46
  145.31,    10.96, -1350.47
  144.86,   162.18, -1499.24
  145.38,   160.96, -1349.24
  429.88,   445.44, -1287.55
  476.09,   464.39, -1289.82
  522.31,   483.35, -1292.08
  440.89,   414.14, -1324.96
  487.10,   433.09, -1327.22
  533.31,   452.05, -1329.48
   -3.51,    11.98, -1499.95
   -3.16,    10.78, -1349.95
   -3.09,   161.98, -1498.75
   -2.74,   160.78, -1348.76
  146.49,    11.56, -1500.30
  146.84,    10.36, -1350.31
  146.91,   161.55, -1499.11
  147.26,   160.35, -1349.11
  373.84,   461.12, -1290.99
  373.17,   502.61, -1263.09
  372.51,   544.09, -1235.19
  408.04,   441.15, -1260.48
  407.37,   482.63, -1232.57
  406.70,   524.12, -1204.67
   -4.09,   -13.22, -1499.94
   -3.68,   -11.90, -1349.94
   -3.48,   136.78, -1501.26
   -3.07,   138.10, -1351.27
  145.91,   -13.83, -1500.34
  146.32,   -12.51, -1350.35
  146.52,   136.16, -1501.66
  146.93,   137.48, -1351.67
  394.30,   412.07, -1260.49
  399.27,   412.04, -1210.74
  404.24,   412.01, -1160.98
  398.83,   362.28, -1260.97
  403.80,   362.25, -1211.22
  408.77,   362.22, -1161.47
