6,6,pa2-debug-f-em-fiducialss.txt
  443.55,   359.28,   472.79
  492.80,   369.79,   478.06
  542.48,   380.25,   482.62
  442.68,   352.30,   511.90
  491.83,   363.24,   516.85
  541.17,   373.39,   521.83
  359.61,   500.81,   330.92
  378.99,   540.51,   306.02
  399.04,   580.75,   280.20
  395.67,   490.49,   343.61
  415.20,   530.04,   318.56
  435.53,   570.70,   292.61
  382.67,   358.33,   364.41
  365.09,   390.41,   331.54
  347.67,   422.86,   299.29
  416.20,   379.42,   368.59
  397.85,   411.77,   335.71
  380.55,   444.98,   302.73
  390.27,   412.57,   463.23
  378.12,   458.28,   452.98
  365.68,   504.51,   442.85
  409.86,   424.74,   496.21
  397.24,   470.39,   485.99
  385.06,   516.65,   476.24
  513.07,   367.88,   424.62
  554.08,   390.43,   407.44
  595.28,   414.05,   389.18
  512.32,   346.48,   390.61
  552.73,   370.09,   373.41
  593.80,   394.72,   354.95
  339.74,   376.76,   302.39
  309.16,   373.36,   264.71
  279.22,   370.29,   227.87
  367.14,   390.91,   277.34
  336.73,   387.52,   240.13
  306.43,   384.82,   202.92
