27, 125, pa2-debug-e-output1.txt
  194.03,   207.55,   205.69
  407.65,   399.09,   206.75
   99.95,   101.48,    99.56
  100.82,    98.28,   224.94
  102.98,    96.04,   349.26
  100.77,   226.65,   102.01
  101.97,   223.33,   227.46
  103.90,   221.16,   353.39
  102.28,   351.69,   105.54
  104.03,   348.49,   230.01
  105.16,   345.86,   356.03
  226.01,   101.44,    98.71
  227.05,    97.99,   224.07
  228.09,    95.14,   348.10
  226.71,   226.41,   100.66
  228.24,   223.31,   225.89
  229.25,   220.74,   352.47
  227.41,   351.28,   104.26
  229.11,   348.92,   228.47
  229.63,   345.94,   354.69
  351.67,   101.65,    97.85
  352.99,    98.25,   223.09
  353.32,    94.90,   347.07
  352.60,   225.99,   100.49
  353.86,   223.15,   225.17
  353.69,   220.02,   349.90
  352.67,   349.91,   103.19
  353.66,   347.92,   227.19
  353.77,   345.59,   352.11
   98.06,   100.13,   225.91
  100.68,   101.94,   350.39
  103.04,   103.23,   475.24
  101.39,   225.15,   224.36
  103.81,   226.99,   350.32
  105.82,   228.57,   476.14
  105.64,   350.36,   222.84
  107.26,   351.69,   348.84
  108.54,   353.28,   474.78
  224.24,    97.58,   224.63
  225.81,    98.80,   348.78
  228.20,   100.22,   473.60
  227.63,   222.91,   222.35
  229.12,   224.40,   348.95
  230.59,   225.41,   474.69
  230.69,   348.51,   220.86
  231.69,   349.61,   347.03
  232.41,   350.19,   472.90
  350.13,    95.62,   223.23
  350.97,    96.32,   347.24
  352.52,    96.86,   471.88
  353.25,   220.54,   221.27
  353.55,   221.47,   346.01
  354.36,   221.56,   470.72
  355.26,   345.25,   219.24
  355.81,   347.01,   344.11
  356.85,   347.81,   469.37
  100.29,   101.69,   349.02
  101.87,   102.17,   473.85
  102.62,   102.29,   599.65
   98.02,   226.72,   349.71
   99.27,   227.48,   475.45
   99.41,   226.76,   600.36
   96.16,   351.38,   349.06
   96.77,   352.40,   474.93
   97.19,   352.53,   599.65
  225.48,   103.95,   348.29
  227.06,   104.56,   473.15
  227.85,   105.07,   599.37
  223.43,   229.55,   349.23
  224.13,   229.79,   475.05
  224.99,   229.42,   600.04
  220.67,   354.70,   348.19
  220.63,   354.46,   474.12
  221.29,   354.20,   598.74
  350.61,   106.77,   347.41
  351.27,   106.40,   472.07
  352.40,   106.26,   597.48
  347.84,   232.00,   346.99
  347.92,   231.35,   471.81
  349.36,   230.58,   597.04
  344.75,   357.55,   345.99
  345.00,   357.55,   471.38
  346.50,   356.89,   596.94
  100.16,   101.55,   475.38
   98.70,   100.91,   601.12
   96.10,   100.32,   726.95
  100.36,   226.90,   477.74
   98.27,   225.41,   602.56
   95.79,   222.95,   726.43
  100.61,   351.80,   477.97
   98.85,   351.22,   602.60
   97.48,   350.16,   726.27
  225.39,   101.16,   476.79
  223.96,   101.04,   603.11
  221.23,   100.52,   729.88
  225.24,   226.38,   479.48
  223.94,   225.31,   604.49
  223.23,   224.26,   729.06
  224.49,   351.11,   479.26
  223.05,   350.12,   603.87
  222.92,   349.33,   727.50
  349.71,   100.25,   477.99
  348.61,    99.56,   603.48
  347.28,    99.62,   729.43
  349.05,   225.04,   478.44
  348.39,   223.62,   603.73
  348.53,   223.13,   729.33
  348.94,   351.31,   478.70
  348.33,   349.87,   604.27
  348.63,   348.13,   729.67
   99.88,   100.53,   601.26
   95.69,   103.28,   726.97
   91.53,   106.37,   850.81
   99.11,   225.02,   599.20
   95.14,   226.09,   722.98
   92.44,   229.47,   847.12
   99.29,   350.76,   595.74
   96.40,   353.25,   719.36
   93.95,   356.60,   843.34
  225.09,   101.07,   604.75
  220.89,   103.96,   731.43
  217.08,   107.90,   855.45
  224.71,   225.31,   602.59
  222.49,   227.77,   727.06
  219.23,   231.26,   850.96
  223.43,   350.10,   598.49
  221.72,   352.84,   722.04
  219.92,   355.46,   846.23
  349.72,   100.02,   606.61
  346.98,   103.55,   732.49
  343.76,   107.26,   857.41
  349.13,   224.06,   603.31
  347.77,   227.07,   728.86
  344.89,   230.71,   854.32
  348.66,   350.32,   600.34
  347.45,   352.13,   725.68
  345.29,   354.29,   850.46
   97.60,   224.33,   100.16
  100.27,   220.54,   225.54
  103.75,   217.94,   351.41
   96.29,   349.30,   104.14
   99.50,   345.62,   228.59
  102.19,   342.60,   354.53
   94.36,   474.14,   107.83
   97.68,   470.60,   232.24
   99.97,   467.14,   357.25
  223.45,   226.99,    97.35
  226.55,   223.41,   222.48
  229.10,   220.41,   349.02
  221.30,   351.81,   101.50
  224.60,   349.00,   225.58
  226.68,   345.58,   351.77
  219.18,   477.19,   105.61
  221.90,   474.23,   229.62
  223.75,   470.05,   354.44
  349.27,   229.38,    95.70
  352.16,   226.13,   220.32
  353.53,   222.62,   345.05
  346.53,   353.31,    98.93
  349.13,   350.88,   222.84
  350.76,   348.13,   347.75
  343.49,   478.40,   102.02
  345.91,   475.88,   225.76
  347.86,   473.22,   350.92
