6,4,pa2-debug-e-EM-nav.txt
  351.21,   447.05,   532.26
  320.29,   461.13,   570.45
  288.89,   474.99,   608.70
  383.36,   448.31,   556.45
  352.51,   462.47,   594.67
  321.18,   476.23,   632.98
  367.60,   494.57,   439.11
  393.78,   513.80,   400.39
  418.99,   531.95,   361.89
  402.22,   483.26,   455.05
  428.23,   502.08,   416.40
  453.26,   519.88,   378.04
  345.65,   460.68,   453.57
  369.18,   503.93,   436.99
  392.28,   546.99,   420.80
  372.00,   459.92,   483.21
  395.66,   503.22,   466.68
  418.88,   546.23,   450.56
  283.11,   449.42,   392.58
  277.85,   456.97,   343.77
  272.26,   464.98,   294.77
  291.11,   410.43,   387.04
  285.44,   417.74,   338.29
  279.48,   425.51,   289.43
