6, 12, pa1-debug-g-empivot.txt
  156.52,   215.80,   218.12
  115.99,   245.60,   229.27
   75.97,   275.85,   238.58
  176.39,   250.88,   208.20
  135.75,   280.48,   219.57
   95.38,   310.20,   229.23
  188.20,   249.62,   177.66
  186.77,   299.21,   161.27
  185.20,   348.24,   143.07
  223.65,   258.28,   193.80
  222.48,   307.19,   178.09
  221.06,   355.70,   160.84
  219.86,   211.50,   249.20
  247.31,   209.64,   287.15
  275.32,   207.90,   325.99
  249.25,   194.10,   227.16
  276.70,   192.60,   265.44
  304.83,   191.05,   304.69
  191.37,   202.79,   151.45
  171.54,   220.25,   109.37
  151.14,   237.71,    63.68
  184.95,   240.68,   169.25
  165.17,   258.15,   126.74
  144.97,   275.14,    80.73
  159.63,   202.27,   176.60
  109.18,   207.92,   168.93
   58.27,   215.47,   157.68
  155.10,   215.80,   213.27
  105.11,   221.65,   205.72
   54.72,   229.42,   194.74
  220.45,   217.05,   248.52
  236.73,   245.57,   285.91
  253.48,   273.67,   323.51
  226.06,   250.04,   227.43
  242.48,   278.26,   264.78
  259.27,   306.05,   302.20
  237.06,   251.85,   192.98
  278.29,   281.20,   184.81
  319.16,   309.38,   176.39
  259.81,   218.65,   192.81
  300.87,   248.43,   184.61
  341.59,   277.02,   176.21
  223.55,   229.56,   156.63
  242.51,   266.67,   126.71
  260.98,   303.01,    95.01
  229.47,   254.65,   188.04
  248.67,   291.39,   158.78
  267.39,   327.32,   128.10
  214.08,   236.31,   158.90
  229.46,   276.59,   130.87
  244.39,   316.06,   100.93
  231.77,   254.08,   189.71
  247.44,   293.90,   162.49
  262.66,   332.95,   133.84
  153.89,   201.63,   212.38
  112.26,   200.74,   238.51
   72.11,   201.39,   264.06
  176.12,   203.51,   243.32
  134.63,   202.01,   270.04
   94.62,   201.67,   296.51
  204.88,   252.77,   175.38
  216.20,   287.71,   140.24
  226.95,   321.96,   102.62
  232.80,   227.01,   158.87
  244.09,   261.80,   123.78
  254.74,   296.08,    86.30
  189.88,   205.96,   152.11
  185.96,   222.63,   105.24
  181.13,   239.37,    54.48
  218.16,   235.84,   159.12
  214.39,   252.19,   112.00
  209.59,   268.46,    61.07
